iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,primal_threshold,dual_threshold,status
1,4.709371998125767,1.1364460259237097,1.5572297838031706,1.0,1.0,False,0.0,0.0,period,0.0015398211529585666,0.0006613671600975371,running
2,2.934223117609029,0.42532157173272517,1.0508211129869007,1.0,1.0,False,0.0,1.1499100158671893,balanced,0.00160518009611902,0.0006906258911701591,running
3,2.455450208189964,0.30571659853380295,0.602569657138523,1.0,1.0,False,0.0,0.0,period,0.0016617271512214054,0.000700339741499633,running
4,2.342590351488277,0.2366712764725782,0.3250638619785283,1.0,1.0,False,0.0,0.619217483649786,balanced,0.0016913319090842752,0.0007055575016791267,running
5,2.3182911218928517,0.16989222860677117,0.1690943725002254,1.0,1.0,False,0.0,0.0,period,0.0017052722647387126,0.0007093224131520719,running
6,2.3124763870781533,0.11653255301288934,0.08859947523493951,1.0,1.0,False,0.0,0.14332398100863042,balanced,0.0017112457617273983,0.0007122364354199965,running
7,2.310636856267971,0.07787179286089702,0.04734788331702998,1.0,1.0,False,0.0,0.0,period,0.0017133738733733199,0.0007143613735559801,running
8,2.309996865146731,0.052708920510822065,0.025558640870322707,1.0,1.0,False,0.0,0.002498786957382371,balanced,0.0017137817725239805,0.000715858023429124,running
9,2.3096445933427514,0.03445090624327363,0.015594211163703145,1.0,1.0,False,0.0,0.0,period,0.0017134955292916767,0.0007169497614589306,running
10,2.3094458141993743,0.023003198933306032,0.010479023757698028,1.0,1.0,False,0.0,1.175099129321405e-05,balanced,0.0017130328318445214,0.0007177310422980289,running
11,2.309344854731922,0.015558656199324988,0.007230129126633463,1.0,1.0,False,0.0,0.0,period,0.001712598448850958,0.0007182840733009439,running
12,2.309295826919103,0.010701562747755055,0.00504595832149134,1.0,1.0,False,0.0,0.00024136003200484849,balanced,0.0017122546174858392,0.0007186753670541269,running
13,2.3092721506235545,0.007477242413670993,0.003565268769996064,1.0,1.0,False,0.0,0.0,period,0.0017120052904336955,0.0007189534130373713,running
14,2.309260436896351,0.00529398419444572,0.0025657769900807666,1.0,1.0,False,0.0,0.0010369874121451106,balanced,0.001711834027721968,0.0007191524621447172,running
15,2.3092544558895782,0.0037896678452565623,0.0018792485501416378,1.0,1.0,False,0.0,0.0,period,0.001711720671774993,0.0007192962748271931,running
16,2.30925134929637,0.002739140354876293,0.0013874316704887112,1.0,1.0,False,0.0,0.00384629425985887,balanced,0.0017116476363616135,0.0007194011881393672,running
17,2.309249744226953,0.0019974122907713767,0.0010196171437875199,1.0,1.0,False,0.0,0.0,period,0.0017116015142398864,0.000719478418488878,running
18,2.3092489338408293,0.0014680252992222184,0.0007384706841661178,1.0,1.0,False,0.0,0.0031855937229926176,balanced,0.0017115728198068415,0.0007195357056807609,running
19,2.3092485374455114,0.001085803947278082,0.0005241337763119861,1.0,1.0,False,0.0,0.0,period,0.0017115551600801338,0.000719578447135569,running
20,2.3092483496163467,0.0008066717310443127,0.00036383673642333055,1.0,1.0,False,0.0,0.0004443692666282296,balanced,0.0017115443723537986,0.0007196104614420226,running
21,2.3092482628141777,0.0006008621670277865,0.00024720224254799495,1.0,1.0,False,0.0,0.0,period,0.0017115378142513135,0.0007196344941523422,running
22,2.309248223217453,0.00044811844590469295,0.00016487566831596372,1.0,1.0,False,0.0,0.027317048673298597,balanced,0.0017115338395636429,0.0007196525504233701,running
23,2.3092482051121546,0.0003343743285123321,0.00010849623441072667,1.0,1.0,False,0.0,0.0,period,0.0017115314359641752,0.0007196661143664876,running
24,2.3092481966859117,0.00024958948060832244,7.095459137565953e-05,1.0,1.0,False,0.0,0.12093330158082446,balanced,0.0017115299858338913,0.0007196762955556865,running
25,2.309248192649736,0.0001864101862143896,4.6540270841454514e-05,1.0,1.0,False,0.0,0.0,period,0.0017115291136650653,0.0007196839290134313,running
26,2.309248190652311,0.00013935708594200422,3.091245520569309e-05,1.0,1.0,False,0.0,0.2737880108647514,balanced,0.001711528591173755,0.0007196896453071061,running
27,2.3092481896342405,0.00010431841131282297,2.0946551727181258e-05,1.0,1.0,False,0.0,0.0,period,0.001711528279360576,0.0007196939210697526,running
28,2.3092481891033705,7.821052500869866e-05,1.4519732531976646e-05,1.0,1.0,False,0.0,0.42140221776671744,balanced,0.0017115280935043982,0.0007196971163027754,converged
